epoch,accuracy,loss,lr,val_accuracy,val_loss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.703125,0.583005905,1.00E-04,0.59523809,0.78660953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.877794325,0.287613392,1.00E-04,0.59523809,1.749225259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9493293,0.97690016,0.079451457,1.00E-04,0.794642866,0.6162474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.965722794,0.975409865,0.079995453,1.00E-04,0.827380955,0.49505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.964232504,0.957526088,0.10128478,1.00E-04,0.84523809,0.4346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95976156,0.967958272,0.086103395,1.00E-04,0.797619045,0.6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.957526088,0.978390455,0.04157069,1.00E-04,0.830357134,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.967958272,0.972429216,0.053094879,1.00E-04,0.854166687,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.971684039,0.973919511,0.062543891,1.00E-04,0.809523821,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.964232504,0.963487327,0.086568043,1.00E-04,0.797619045,1.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.982116222,0.971684039,0.059677135,1.00E-04,0.857142866,12,0.986587167,0.976154983,0.048971657,1.00E-04,0.851190448,0.513,0.970193744,0.980625927,0.035763763,1.00E-05,0.854166687,0.414,0.971684039,0.982116222,0.032943755,1.00E-05,0.860119045,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,0.981371105,0.985096872,0.024202125,1.00E-05,0.869047642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.97690016,0.991803288,0.021280253,1.00E-05,0.869047642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.957526088,0.986587167,0.024740722,1.00E-05,0.857142866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.975409865,0.985842049,0.019203283,1.00E-05,0.857142866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.986587167,0.028404137,1.00E-05,0.90773809,0.304385334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.959016383,0.125722975,1.00E-04,0.800595224,0.53279763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.991058111,0.021411275,1.00E-05,0.910714269,0.29546994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.990312994,0.019454105,1.00E-05,0.90773809,0.29450947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.991803288,0.015172791,1.00E-05,0.90773809,0.287867039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.990312994,0.022491485,1.00E-05,0.901785731,0.31168136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.990312994,0.016594259,1.00E-05,0.901785731,0.317458838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.989567816,0.014728232,1.00E-05,0.90476191,0.317801774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.986587167,0.020392792,1.00E-05,0.90773809,0.345244199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.994038761,0.012437334,1.00E-05,0.90476191,0.339068353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.983606577,0.0225669,1.00E-05,0.901785731,0.342029929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.990312994,0.016072949,1.00E-05,0.90476191,0.352419317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.988077521,0.016908145,1.00E-06,0.90773809,0.345232815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.991803288,0.012110068,1.00E-06,0.90773809,0.344415098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.991803288,0.014036403,1.00E-06,0.910714269,0.325106025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.986587167,0.018130565,1.00E-06,0.90773809,0.339295179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.988077521,0.016852031,1.00E-06,0.90773809,0.339974254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.986587167,0.023172935,1.00E-06,0.910714269,0.315795481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.991058111,0.013905201,1.00E-06,0.90773809,0.335887641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.991803288,0.015057451,1.00E-07,0.90773809,0.333007514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.989567816,0.016350098,1.00E-07,0.901785731,0.332058847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.991803288,0.01511268,1.00E-07,0.90773809,0.334624648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.990312994,0.015802642,1.00E-07,0.90773809,0.333721697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.992548406,0.013780359,1.00E-07,0.910714269,0.325575024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.990312994,0.019345304,1.00E-07,0.90773809,0.335056305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.991058111,0.013317154,1.00E-07,0.90773809,0.335187376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.991803288,0.017393533,1.00E-08,0.90773809,0.335180372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.995529056,0.011435442,1.00E-08,0.90773809,0.333207548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.986587167,0.015367113,1.00E-08,0.895833313,0.331177086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.988077521,0.021594577,1.00E-08,0.913690448,0.315690577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.990312994,0.016392345,1.00E-08,0.90773809,0.335134119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.987332344,0.014845135,1.00E-08,0.90773809,0.334063292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.991803288,0.013924259,1.00E-08,0.90476191,0.33538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.986587167,0.016769566,1.00E-09,0.90773809,0.335891992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.991058111,0.013862591,1.00E-09,0.913690448,0.302118063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.991803288,0.01839632,1.00E-09,0.910714269,0.32559666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.987332344,0.015059168,1.00E-09,0.901785731,0.336473048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.991803288,0.01588144,1.00E-09,0.90773809,0.334703356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.990312994,0.013979734,1.00E-09,0.910714269,0.327411801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.989567816,0.017372562,1.00E-09,0.90476191,0.312158406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.989567816,0.013653026,1.00E-10,0.90773809,0.3396568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.989567816,0.017354337,1.00E-10,0.90773809,0.336745232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.991058111,0.013362538,1.00E-10,0.90773809,0.3358953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.990312994,0.0139738,1.00E-10,0.913690448,0.322336823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.988077521,0.016777752,1.00E-10,0.90773809,0.327469647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.985096872,0.01959482,1.00E-10,0.913690448,0.321601093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.994038761,0.012794567,1.00E-10,0.90773809,0.334643155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.990312994,0.016578054,1.00E-11,0.910714269,0.328805625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.988077521,0.015144641,1.00E-11,0.90773809,0.334645599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.991058111,0.016308315,1.00E-11,0.90773809,0.334371895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.988822639,0.015291912,1.00E-11,0.90476191,0.334819168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.986587167,0.018325556,1.00E-11,0.910714269,0.324879318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.994038761,0.012380077,1.00E-11,0.90476191,0.337101221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.993293583,0.013218324,1.00E-11,0.910714269,0.322054505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.990312994,0.014790149,1.00E-12,0.90773809,0.336209536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.990312994,0.02464522,1.00E-12,0.913690448,0.321542233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.990312994,0.016418271,1.00E-12,0.910714269,0.322314113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.990312994,0.015215899,1.00E-12,0.90773809,0.335111082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.992548406,0.012793993,1.00E-12,0.90773809,0.333378226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,0.988822639,0.01664266,1.00E-12,0.90773809,0.320845515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,0.990312994,0.015714377,1.00E-12,0.90476191,0.335743546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.988077521,0.018844187,1.00E-13,0.910714269,0.324216574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.994038761,0.012736547,1.00E-13,0.90773809,0.334432274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0.991058111,0.015448492,1.00E-13,0.90773809,0.33594507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0.988077521,0.015585454,1.00E-13,0.913690448,0.326333731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.990312994,0.014964606,1.00E-13,0.90773809,0.335579783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.988077521,0.015945425,1.00E-13,0.90773809,0.334831357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.991815448,0.014939604,1.00E-13,0.90773809,0.337414026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.991058111,0.015370348,1.00E-14,0.90773809,0.33612743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.989567816,0.013326439,1.00E-14,0.90773809,0.333850205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.989567816,0.01599904,1.00E-14,0.910714269,0.312001765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.988077521,0.016384505,1.00E-14,0.910714269,0.328966111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.991058111,0.014793561,1.00E-14,0.90773809,0.334979206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.989567816,0.021400694,1.00E-14,0.910714269,0.330494225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.989567816,0.016148662,1.00E-14,0.90476191,0.335596383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
